stabbr,agebrk,popgroup,year,cpspop,cpspop_state,cpspit_pc,cpspit_level,wcpop,wcpop_state,wcpit_pc_share,wcpit_level
GA,"(79,84]",pop80_84,2010,131888.985,10273789.4,266.51756935873,35150731.707389995,129048,9687653,3.550246823519111,34393559.29060539
HI,"(79,84]",pop80_84,2010,29544.98,1399406.85,368.5641135597316,10889219.363839999,29702,1360301,8.047550726604735,10947091.300951147
ID,"(79,84]",pop80_84,2010,33423.225,1706016.625,285.9352366879617,9556877.751249999,25614,1567582,4.672128891838163,7323945.152525451
IL,"(79,84]",pop80_84,2010,195106.445,12615713.62,718.5007386733687,140184124.852435,235381,12830632,13.181067181232866,169121422.3696762
IN,"(79,84]",pop80_84,2010,108262.15,6526698.385,535.8970708580515,58017369.069795,121658,6483802,10.055237011625097,65196165.84644883
IA,"(79,84]",pop80_84,2010,68075.875,3080441.835,306.3415870200713,20854471.585279997,70187,3046355,7.058007674147545,21501196.968177743
KS,"(79,84]",pop80_84,2010,40109.005,2870419.86,464.6201725562626,18635452.82416,56943,2853118,9.272966097396344,26456866.485871263
KY,"(79,84]",pop80_84,2010,98479.395,4398353.07,364.7464818690752,35920012.862844996,78313,4339367,6.58261705788261,28564391.234612886
LA,"(79,84]",pop80_84,2010,80891.485,4562088.08,442.90835151790077,35827514.273185,77301,4533372,7.5522720131251635,34237258.48068525
ME,"(79,84]",pop80_84,2010,21726.76,1320428.625,202.15336641841677,4392137.675365,30399,1328361,4.626197385916518,6145260.185753452
MD,"(79,84]",pop80_84,2010,91466.975,5956997.7,514.7034520762821,47078367.783475,98580,5773552,8.78825830367162,50739466.305679895
MA,"(79,84]",pop80_84,2010,120454.075,6796065.885,603.5377121728758,72698576.8474,138473,6547629,12.763960453121982,83573677.61771463
MI,"(79,84]",pop80_84,2010,145988.785,9901979.94,316.3724207134473,46186825.307465,200855,9883640,6.429309703955168,63544982.562399454
MN,"(79,84]",pop80_84,2010,122190.325,5529119.945,517.2130042273806,63198425.08077,99916,5303925,9.74332301651757,51677854.53038295
MS,"(79,84]",pop80_84,2010,45648.24,2949483.545,223.09874841855898,10184065.21151,51703,2967297,3.887334024698153,11534874.589484755
MO,"(79,84]",pop80_84,2010,112025.975,5940267.25,333.01894365293407,37306771.85619,118754,5988927,6.603408529534678,39547331.63456053
MT,"(79,84]",pop80_84,2010,23470.31,1037927.985,653.587615150375,15339903.939739998,20342,989415,13.437515367554491,13295279.267388927
NE,"(79,84]",pop80_84,2010,32057.329999999998,1876891.03,340.48736222402175,10915115.731645,37808,1826341,7.048599462513197,12873146.190965815
NV,"(79,84]",pop80_84,2010,55188.425,2965758.475,0,0,38888,2700551,0,0
NH,"(79,84]",pop80_84,2010,26123.305,1326922.185,161.6489902569755,4222805.875425,24971,1316470,3.066182241681873,4036536.9357069354
NJ,"(79,84]",pop80_84,2010,188517.68,8937419.165,237.06912576056527,44691721.58801,179233,8791894,4.832930267066845,42490610.6174434
NM,"(79,84]",pop80_84,2010,29592.785,2044839.84,810.4131810992105,23982383.029435,36238,2059179,14.261874687277402,29367752.856673192
NY,"(79,84]",pop80_84,2010,368769.225,19619362.82,664.2589666484236,244958264.33023998,391660,19378102,13.425652671119265,260163666.87752157
NC,"(79,84]",pop80_84,2010,203340.155,10188697.97,332.8269885121067,67677091.432235,165396,9535483,5.772990481127008,55048252.591948405
ND,"(79,84]",pop80_84,2010,15994.36,746065.9450000001,102.0412984999087,1632085.263075,15548,672591,2.3588452849898087,1586538.1090765805
OH,"(79,84]",pop80_84,2010,226635.98,11500300.835,151.8081231421639,34405182.760285,243833,11536504,3.208582954604207,37015830.09012325
OK,"(79,84]",pop80_84,2010,72777.545,3874311.235,379.78257710142594,27639643.595214996,69284,3751351,7.014234624244757,26312856.071895193
OR,"(79,84]",pop80_84,2010,66910.665,4171007.58,850.9280533693695,56936161.9181,74019,3831074,16.440518659349145,62984843.58234736
PA,"(79,84]",pop80_84,2010,256707.45,12578427.3,115.3562014965479,29612796.327864997,311761,12702379,2.8312463936688763,35963564.73476527
RI,"(79,84]",pop80_84,2010,22461.655,1050492.72,961.6547414894407,21600357.03245,24607,1052567,22.481645561594338,23663438.223830666
SC,"(79,84]",pop80_84,2010,119166.365,4939724.51,321.0731212488524,38261116.75843,78866,4625364,5.4745427128355715,25321752.780411992
SD,"(79,84]",pop80_84,2010,17709.71,863327.735,0,0,18004,814180,0,0
TN,"(79,84]",pop80_84,2010,104810.81,6690624.365,3.280564479465429,343838.62035,111954,6346105,0.05787365884019767,367272.31573407265
TX,"(79,84]",pop80_84,2010,351986.04,27889064.725,0,0,347206,25145561,0,0
UT,"(79,84]",pop80_84,2010,36231.225,3105260.32,446.8286800776126,16189150.444345,34412,2763885,5.563280866906838,15376268.538830806
VT,"(79,84]",pop80_84,2010,13994.62,618017.615,412.0471904978484,5766443.853085,12783,625741,8.41753894364281,5267199.236133996
VA,"(79,84]",pop80_84,2010,121084.41500000001,8218287.79,331.7408173350385,40168642.798635,130801,8001024,5.42330964739518,43392030.64824037
WA,"(79,84]",pop80_84,2010,115177.03,7367703.84,0,0,111118,6724540,0,0
WV,"(79,84]",pop80_84,2010,37562.265,1806146.25,416.52150593234995,15645491.18403,43238,1852994,9.719166318672887,18009556.873502947
WI,"(79,84]",pop80_84,2010,109193.925,5797453.655,491.8726717104454,53709507.624299996,117061,5686986,10.1247140089841,57579106.82309645
WY,"(79,84]",pop80_84,2010,9321.445,566710.98,0,0,9428,563626,0,0
AL,"(84,1e+09]",pop85plus,2010,89232.27,4826664.225,350.0304485222666,31234011.49076,75684,4779736,5.542503700195833,26491704.46595923
AK,"(84,1e+09]",pop85plus,2010,7652.33,714741.33,0,0,4711,710231,0,0
AZ,"(84,1e+09]",pop85plus,2010,115269.605,6946384.69,599.4902775745176,69103007.497355,103400,6392017,9.697611051598441,61987294.70120512
AR,"(84,1e+09]",pop85plus,2010,44359.43,2939165.475,248.63595487092596,11029349.23558,51402,2915918,4.382971452652419,12780385.352275336
CA,"(84,1e+09]",pop85plus,2010,748075.57,39251639.415,309.72640724925026,231698758.647035,600968,37253956,4.9963998323229735,186135659.51176742
CO,"(84,1e+09]",pop85plus,2010,96543.245,5523826.185,295.66829078347223,28544776.23584,69613,5029196,4.092573987235704,20582356.72630985
CT,"(84,1e+09]",pop85plus,2010,82961.395,3564204.13,119.53383523758248,9916693.72101,84898,3574097,2.839369928684162,10148183.544000277
DE,"(84,1e+09]",pop85plus,2010,18523.46,959135.245,126.86345138003377,2349950.0671,15744,897934,2.2243708095775987,1997338.1785272516
DC,"(84,1e+09]",pop85plus,2010,12246.78,688986.71,1364.6640609682709,16712740.528585002,10315,601723,23.393670823431567,14076509.788887713
FL,"(84,1e+09]",pop85plus,2010,517106.405,20741275.045,0,0,434125,18801310,0,0
GA,"(84,1e+09]",pop85plus,2010,88202.685,10273789.4,80.71939550366295,7119667.414999999,113823,9687653,0.948395215478241,9187723.754413428
HI,"(84,1e+09]",pop85plus,2010,35768.94,1399406.85,497.28739322356205,17787442.93097,30238,1360301,11.054153600044453,15036976.19629407
ID,"(84,1e+09]",pop85plus,2010,20523.33,1706016.625,65.2916995872502,1340003.09689,25242,1567582,1.0513600443111555,1648093.0809813698
IL,"(84,1e+09]",pop85plus,2010,303162.505,12615713.62,606.7376572936518,183940108.062975,234912,12830632,11.108568662102249,142529956.5501663
IN,"(84,1e+09]",pop85plus,2010,117776.98,6526698.385,417.6068417478951,49184472.648405,115272,6483802,7.424405597512595,48138375.86196336
IA,"(84,1e+09]",pop85plus,2010,69057.775,3080441.835,618.0441270205997,42680752.263859995,74658,3046355,15.146605840456523,46141938.43510393
KS,"(84,1e+09]",pop85plus,2010,56519.85,2870419.86,276.19258351871065,15610363.391589997,59318,2853118,5.742206129982313,16383191.669162879
KY,"(84,1e+09]",pop85plus,2010,73818.185,4398353.07,123.00940006097414,9080330.65044,69208,4339367,1.961860925664941,8513234.559419898
LA,"(84,1e+09]",pop85plus,2010,76957.815,4562088.08,278.0863761633565,21400919.8908,65686,4533372,4.029314537758259,18266381.704666235
ME,"(84,1e+09]",pop85plus,2010,19135.905,1320428.625,59.85322033684846,1145345.53831,29136,1328361,1.3128083613824981,1743883.4277344167
MD,"(84,1e+09]",pop85plus,2010,119755.495,5956997.7,676.5734261062926,81023385.54720499,98126,5773552,11.498890805886232,66389444.010106064
MA,"(84,1e+09]",pop85plus,2010,118702.685,6796065.885,439.4543460352224,52164410.8093,145199,6547629,9.745257648221708,63808331.58996826
MI,"(84,1e+09]",pop85plus,2010,209719.805,9901979.94,110.42244200861239,23157773.00567,191881,9883640,2.1437414348412687,21187968.595054556
MN,"(84,1e+09]",pop85plus,2010,127498.705,5529119.945,446.9603785922374,56986869.456819996,106664,5303925,8.988547504378817,47674581.82216241
MS,"(84,1e+09]",pop85plus,2010,36443,2949483.545,40.23020903904728,1466109.50801,44359,2967297,0.6014132871644121,1784571.8427630984
MO,"(84,1e+09]",pop85plus,2010,91940.87,5940267.25,480.77517359418073,44202887.73465,113779,5988927,9.133876314801013,54702118.47637229
MT,"(84,1e+09]",pop85plus,2010,21257.48,1037927.985,662.474294164454,14082534.058714997,20021,989415,13.405292868479387,13263397.843466533
NE,"(84,1e+09]",pop85plus,2010,34776.895,1876891.03,445.42419313541365,15490470.39513,39308,1826341,9.586782634659594,17508734.18376684
NV,"(84,1e+09]",pop85plus,2010,43071.51,2965758.475,0,0,30187,2700551,0,0
NH,"(84,1e+09]",pop85plus,2010,28060.875,1326922.185,183.13671355241058,5138976.426905,24761,1316470,3.444551083026,4534648.164271238
NJ,"(84,1e+09]",pop85plus,2010,194037.8,8937419.165,283.0286929144476,54918264.909995,179611,8791894,5.782038155038817,50835066.56305685
NM,"(84,1e+09]",pop85plus,2010,33569.04,2044839.84,491.99912338214017,16515938.25278,31993,2059179,7.644079487196018,15740527.95436481
NY,"(84,1e+09]",pop85plus,2010,464237.285,19619362.82,538.7960541104535,250129217.32895002,390874,19378102,10.86800806675336,210601368.8543694
NC,"(84,1e+09]",pop85plus,2010,163931.37,10188697.97,461.40807307945397,75639257.548975,147461,9535483,7.135422071893932,68039695.86436936
ND,"(84,1e+09]",pop85plus,2010,10458.56,746065.9450000001,72.01286447512851,753150.863885,16688,672591,1.7867480866692307,1201750.6823609446
OH,"(84,1e+09]",pop85plus,2010,192060.76,11500300.835,113.73223066395758,21843498.657815,230429,11536504,2.2716764263822977,26207204.17966508
OK,"(84,1e+09]",pop85plus,2010,70572.17,3874311.235,124.3319950364995,8774378.690155,61912,3751351,2.051965405716436,7697642.476699757
OR,"(84,1e+09]",pop85plus,2010,71349.595,4171007.58,343.7413948669926,24525809.308495,77872,3831074,6.987030242976891,26767829.90108245
PA,"(84,1e+09]",pop85plus,2010,324123.195,12578427.3,172.21708985739204,55819553.39818,305676,12702379,4.144312743246613,52642631.159248166
RI,"(84,1e+09]",pop85plus,2010,20182.245,1050492.72,212.6861441962973,4292483.870275,26750,1052567,5.405218249528014,5689354.357250953
SC,"(84,1e+09]",pop85plus,2010,76417.275,4939724.51,229.20166896640842,17514966.967864998,70717,4625364,3.504254892003636,16208454.424297504
SD,"(84,1e+09]",pop85plus,2010,22156.055,863327.735,0,0,19226,814180,0,0
TN,"(84,1e+09]",pop85plus,2010,124786.795,6690624.365,30.078296800995652,3753374.2568550003,99917,6346105,0.47357129790085134,3005333.1814650823
TX,"(84,1e+09]",pop85plus,2010,331879.9,27889064.725,0,0,305179,25145561,0,0
UT,"(84,1e+09]",pop85plus,2010,41384.25,3105260.32,232.51129390456512,9622305.51477,30991,2763885,2.6071119129038935,7205757.509396378
VT,"(84,1e+09]",pop85plus,2010,13585.275,618017.615,470.8761589275889,6396982.109975,12797,625741,9.629866359718086,6025802.205796355
VA,"(84,1e+09]",pop85plus,2010,146856.765,8218287.79,443.649166762287,65152881.425655,122403,8001024,6.787129867277515,54303988.95920421
WA,"(84,1e+09]",pop85plus,2010,107540.585,7367703.84,0,0,117271,6724540,0,0
WV,"(84,1e+09]",pop85plus,2010,38182.505,1806146.25,422.463398405893,16130710.82195,35921,1852994,8.189615149395022,15175307.73413808
WI,"(84,1e+09]",pop85plus,2010,134450.27,5797453.655,221.29018540524316,29752525.176085,118505,5686986,4.611228763610169,26223993.421448343
WY,"(84,1e+09]",pop85plus,2010,7300.495,566710.98,0,0,8602,563626,0,0
AL,"(-1,4]",pop00_04,2020,285653.2,4826664.225,0,0,295093.92523112404,4911277.689110059,0,0
AK,"(-1,4]",pop00_04,2020,55831.865,714741.33,0,0,53505.641275264425,751328.1283759625,0,0
AZ,"(-1,4]",pop00_04,2020,469831.815,6946384.69,0,0,483269.8597079756,7268693.650408764,0,0
AR,"(-1,4]",pop00_04,2020,170711.045,2939165.475,0,0,192572.9604766877,3038491.345688663,0,0
CA,"(-1,4]",pop00_04,2020,2371656.465,39251639.415,0,0,2689531.104393435,40438639.916706294,0,0
CO,"(-1,4]",pop00_04,2020,327379.63,5523826.185,0,0,377856.69364966534,5843359.319179878,0,0
CT,"(-1,4]",pop00_04,2020,189042.81,3564204.13,0,0,205354.05713185712,3593541.857374866,0,0
DE,"(-1,4]",pop00_04,2020,51322.175,959135.245,0,0,57649.46424802585,987393.1139779063,0,0
DC,"(-1,4]",pop00_04,2020,45236.05,688986.71,0,0,41798.66293901962,732551.9941204431,0,0
FL,"(-1,4]",pop00_04,2020,1062386.665,20741275.045,0,0,1184616.3836262391,21877256.72261596,0,0
GA,"(-1,4]",pop00_04,2020,699781.03,10273789.4,0,0,710505.9633195052,10725350.805434817,0,0
HI,"(-1,4]",pop00_04,2020,86211.405,1399406.85,0,0,85646.36451943121,1453902.3499037495,0,0
ID,"(-1,4]",pop00_04,2020,119443.715,1706016.625,0,0,127233.41868698073,1777249.2925173526,0,0
IL,"(-1,4]",pop00_04,2020,773315.675,12615713.62,0,0,813518.6636347973,12791188.005270036,0,0
IN,"(-1,4]",pop00_04,2020,431166.585,6526698.385,0,0,430852.0963653985,6737581.431449402,0,0
IA,"(-1,4]",pop00_04,2020,198879.73,3080441.835,0,0,197458.15079398415,3184239.797625411,0,0
KS,"(-1,4]",pop00_04,2020,203266.825,2870419.86,0,0,198288.89650917245,2936212.2204559683,0,0
KY,"(-1,4]",pop00_04,2020,266319,4398353.07,0,0,269760.8017285284,4498532.653857135,0,0
LA,"(-1,4]",pop00_04,2020,315956.625,4562088.08,0,0,310406.49856689107,4742900.156606434,0,0
ME,"(-1,4]",pop00_04,2020,55413.025,1320428.625,0,0,62729.694659218156,1338780.4762898574,0,0
MD,"(-1,4]",pop00_04,2020,389830.495,5956997.7,0,0,376916.871069736,6161345.310949206,0,0
MA,"(-1,4]",pop00_04,2020,369433.115,6796065.885,0,0,388773.77233353106,6982092.070795856,0,0
MI,"(-1,4]",pop00_04,2020,575467.035,9901979.94,0,0,584819.9221676327,9992315.264745263,0,0
MN,"(-1,4]",pop00_04,2020,372697.685,5529119.945,0,0,354279.0631068994,5683665.745542756,0,0
MS,"(-1,4]",pop00_04,2020,184447.2,2949483.545,0,0,194699.9994935277,2990498.413455545,0,0
MO,"(-1,4]",pop00_04,2020,371745.115,5940267.25,0,0,377884.4447239884,6161471.256161243,0,0
MT,"(-1,4]",pop00_04,2020,64335.37,1037927.985,0,0,61943.23486263044,1074634.5451293332,0,0
NE,"(-1,4]",pop00_04,2020,130945.755,1876891.03,0,0,131253.64645776237,1956876.0482607684,0,0
NV,"(-1,4]",pop00_04,2020,194893.92,2965758.475,0,0,204176.01667003386,3119264.755255938,0,0
NH,"(-1,4]",pop00_04,2020,66190.39,1326922.185,0,0,67757.27148655434,1352917.4855513305,0,0
NJ,"(-1,4]",pop00_04,2020,499267.12,8937419.165,0,0,549306.7263724725,9088074.24352124,0,0
NM,"(-1,4]",pop00_04,2020,137315.965,2044839.84,0,0,134695.1588212317,2099134.386175225,0,0
NY,"(-1,4]",pop00_04,2020,1100323.405,19619362.82,0,0,1191169.1617755245,20031150.391204506,0,0
NC,"(-1,4]",pop00_04,2020,667330.855,10188697.97,0,0,648091.2481782038,10568032.768898653,0,0
ND,"(-1,4]",pop00_04,2020,57188.590000000004,746065.9450000001,0,0,48593.52857070298,789402.51546414,0,0
OH,"(-1,4]",pop00_04,2020,712424.985,11500300.835,0,0,700307.2865920465,11705262.032378286,0,0
OK,"(-1,4]",pop00_04,2020,293043.02,3874311.235,0,0,264539.2292488569,4001180.454140159,0,0
OR,"(-1,4]",pop00_04,2020,223029.125,4171007.58,0,0,255593.89868258254,4267533.799966899,0,0
PA,"(-1,4]",pop00_04,2020,706305.055,12578427.3,0,0,702788.121212585,12844884.682541594,0,0
RI,"(-1,4]",pop00_04,2020,52032.645,1050492.72,0,0,57087.924277649756,1062333.895249624,0,0
SC,"(-1,4]",pop00_04,2020,309035.475,4939724.51,0,0,310527.91260952764,5184564.437495797,0,0
SD,"(-1,4]",pop00_04,2020,62025.725,863327.735,0,0,59030.6431497478,891688.0133264966,0,0
TN,"(-1,4]",pop00_04,2020,433629.65,6690624.365,0,0,413282.180686145,6861855.960406318,0,0
TX,"(-1,4]",pop00_04,2020,2033691.12,27889064.725,0,0,2161736.379789446,29604099.489181202,0,0
UT,"(-1,4]",pop00_04,2020,249607.1,3105260.32,0,0,290458.0169639054,3240568.975306131,0,0
VT,"(-1,4]",pop00_04,2020,31513.93,618017.615,0,0,29316.154253106564,622868.3341247839,0,0
VA,"(-1,4]",pop00_04,2020,516909.65,8218287.79,0,0,519217.0107794693,8655021.326799735,0,0
WA,"(-1,4]",pop00_04,2020,463686.525,7367703.84,0,0,477164.38757955976,7681818.417090161,0,0
WV,"(-1,4]",pop00_04,2020,98325.19,1806146.25,0,0,91466.33871190081,1801966.0658414897,0,0
WI,"(-1,4]",pop00_04,2020,356359.195,5797453.655,0,0,339771.8857168945,5837176.390488933,0,0
WY,"(-1,4]",pop00_04,2020,39540.29,566710.98,0,0,36411.58519660095,585379.5914816796,0,0
AL,"(4,9]",pop05_09,2020,310474.635,4826664.225,0,0,303204.6691577402,4911277.689110059,0,0
AK,"(4,9]",pop05_09,2020,46068.3,714741.33,0,0,53708.83652193495,751328.1283759625,0,0
AZ,"(4,9]",pop05_09,2020,437175.15,6946384.69,0,0,479847.88574587175,7268693.650408764,0,0
AR,"(4,9]",pop05_09,2020,190184.55,2939165.475,0,0,192158.48924857355,3038491.345688663,0,0
CA,"(4,9]",pop05_09,2020,2521147.75,39251639.415,0,0,2787783.9278882984,40438639.916706294,0,0
CO,"(4,9]",pop05_09,2020,325816.925,5523826.185,0,0,377022.40462710324,5843359.319179878,0,0
CT,"(4,9]",pop05_09,2020,219108.96,3564204.13,0,0,217335.05552763212,3593541.857374866,0,0
DE,"(4,9]",pop05_09,2020,60933.2,959135.245,0,0,58847.95482813219,987393.1139779063,0,0
DC,"(4,9]",pop05_09,2020,37561.6,688986.71,0,0,40294.0452025372,732551.9941204431,0,0
FL,"(4,9]",pop05_09,2020,1171075.955,20741275.045,0,0,1221284.8121666196,21877256.72261596,0,0
GA,"(4,9]",pop05_09,2020,689329.59,10273789.4,0,0,713848.7905446326,10725350.805434817,0,0
HI,"(4,9]",pop05_09,2020,82737.105,1399406.85,0,0,85686.73894575018,1453902.3499037495,0,0
ID,"(4,9]",pop05_09,2020,121224.9,1706016.625,0,0,126074.17484723432,1777249.2925173526,0,0
IL,"(4,9]",pop05_09,2020,767390.145,12615713.62,0,0,839114.764616526,12791188.005270036,0,0
IN,"(4,9]",pop05_09,2020,437756.41,6526698.385,0,0,436524.78874337644,6737581.431449402,0,0
IA,"(4,9]",pop05_09,2020,203598.835,3080441.835,0,0,198147.84685649088,3184239.797625411,0,0
KS,"(4,9]",pop05_09,2020,213448.54,2870419.86,0,0,194106.5458975165,2936212.2204559683,0,0
