stabbr,agebrk,wtdn,rtax,popgroup,totpop,share2010,share2020,share2030,share2040,tax2010,tax2020,tax2030,tax2040
LA,"(49,54]",641321.36,789.9457798509627,50to54,9160770.9,0.07264548331793641,0.06079928835091256,0.060849404772309795,0.0664953122928034,525699934.48767674,439974798.75091606,440337466.8514224,481194146.13948137
LA,"(54,59]",673644.99,814.0486662910682,55to59,9160770.9,0.06453628777872189,0.06703176404096621,0.055520737375179964,0.06652637238064739,481267319.33672553,499876867.7402011,414035535.10496616,496108003.7731452
LA,"(59,64]",539450.99,542.5026217184623,60to64,9160770.9,0.05360138104704401,0.06605476232924191,0.05625945176571612,0.057135727743684146,266385046.9871903,328275141.85426337,279594973.28866553,283949839.02169377
LA,"(64,69]",442913.02,316.9051132619447,65to69,9160770.9,0.0393448849995103,0.05170160374643307,0.05375483853584337,0.0454917962578483,114221944.41142792,150094674.54740947,156055410.48506826,132067012.60925344
LA,"(69,74]",250309.28,178.0264063559689,70to74,9160770.9,0.02947673387491695,0.03951676928763624,0.048746839667629785,0.0424207920854158,48072400.34958801,64446283.695428774,79499228.1785181,69182335.76794092
LA,"(74,79]",219750.19,166.23867529438766,75to79,9160770.9,0.02269304173582049,0.026202666647131143,0.034466573101440315,0.036614457094321026,34558652.75085397,39903370.7488948,52488262.48992635,55759220.07786023
LA,"(79,84]",136492.02,178.7428148401643,80to84,9160770.9,0.017051545736815773,0.0158989145762269,0.021335676883951295,0.026891337672936465,27920575.727392755,26033232.133932475,34935506.21908532,44032467.29045936
LA,"(84,1e+09]",105911.19,163.77011353219615,85+,9160770.9,0.014489435237170036,0.013346977324529148,0.013659608225103306,0.01748377975272903,21737927.2136003,20023942.74539408,20492970.533583477,26230223.98474607
MA,"(-1,4]",720317.77,0,00to04,13443795.87,0.05606411114618742,0.055520002046163294,0.05579355301626665,0.05463454795685463,0,0,0,0
MA,"(4,9]",756907.98,0,05to09,13443795.87,0.0589048341010158,0.05778784214117995,0.05829558534925732,0.05800454545680614,0,0,0,0
MA,"(9,14]",810285.85,0,10to14,13443795.87,0.06194807311165614,0.057053552790755004,0.057365516153316615,0.058312798878255995,0,0,0,0
MA,"(14,19]",794742.66,54.76904268736498,15to19,13443795.87,0.07067535439164314,0.06305504759909589,0.06280714872585406,0.06408947350484413,52038534.11699357,46427673.040748045,46245144.1509561,47189324.79688197
MA,"(19,24]",1035676.65,586.1178305724668,20to24,13443795.87,0.072647365939640135,0.0690783510084175,0.06459524247891565,0.06569724848120158,572435705.8746159,544313122.8324593,508987803.5672001,517671223.47702503
MA,"(24,29]",1064036.15,1730.3457708268843,25to29,13443795.87,0.06743280659304307,0.0738115805712289,0.06686210540164302,0.06736707701176331,1568649953.6673212,1717035643.2282214,1555374065.525066,1567120924.8482878
MA,"(29,34]",981743.99,1897.3521359988563,30to34,13443795.87,0.06164307721161355,0.07003706523358852,0.06761665911097109,0.0639573875492403,1572367869.2093515,1786478482.3926113,1724739695.3334177,1631400405.8520513
MA,"(34,39]",821682.58,2570.9504272151785,35to39,13443795.87,0.06386968473626102,0.0642293217606142,0.07138225858974714,0.06540700512632175,2207549165.2425814,2219979419.379259,2467208755.0396643,2260684081.4051194
MA,"(39,44]",750912.78,2156.1489701819564,40to44,13443795.87,0.07162195658917143,0.058016080765858485,0.06692612737981957,0.06535817262185246,2076093237.8667731,1681702074.357206,1939976050.736107,1894526018.0182254
MA,"(44,49]",845670.31,2722.090165824504,45to49,13443795.87,0.07872070943543075,0.05998326289988937,0.06124523840213206,0.06885059771271744,2880802036.877982,2195100973.8082304,2241283250.662999,2519603082.258193
MA,"(49,54]",908883.23,2806.8312776027014,50to54,13443795.87,0.07590549189637959,0.06698397700720139,0.055090512773963804,0.0642839507257311,2864253259.1667733,2527604652.331879,2078811121.827678,2425720600.423033
MA,"(54,59]",986942.01,2531.9010860652083,55to59,13443795.87,0.06610362315885643,0.07201673595982473,0.05571577814613292,0.05754384529856142,2250059012.5569134,2451331682.8629103,1896473790.21965,1958698200.551838
MA,"(59,64]",894254.44,2216.6050011753478,60to64,13443795.87,0.056592546706601736,0.06721187148635736,0.060220921674920214,0.05009930714811271,1686434415.017247,2002885888.1356356,1794558483.8788729,1492938569.828328
MA,"(64,69]",697054.14,1516.8170714362875,65to69,13443795.87,0.04039004042532037,0.05248781712679327,0.057240518657374964,0.04524694626882833,823624781.4064316,1070319971.2683368,1167236010.915611,922665732.3821357
MA,"(69,74]",487361.3,723.5874974365629,70to74,13443795.87,0.029323744518817422,0.04306394591310599,0.05119616740637141,0.04686836540793228,285254425.5042396,418915842.8762665,498024163.0516125,455924332.58935195
MA,"(74,79]",382132.41,651.3540809761988,75to79,13443795.87,0.024832194982336353,0.02895901578894162,0.0376708049451288,0.041975018466711304,217447369.21058857,253584582.54344738,329870856.6516254,367561439.68121713
MA,"(79,84]",226613.14,688.3317027336102,80to84,13443795.87,0.02114857149053497,0.018637986281270377,0.027398719156656034,0.03328088273512193,195704458.45787224,172472027.8886791,253542018.069281,307974329.8781184
MA,"(84,1e+09]",278578.48,472.77439900045397,85+,13443795.87,0.022175813565490653,0.02206654361971415,0.02257714263152866,0.029022829649143198,140946865.64633048,140252358.7088033,143497666.03900933,184465695.4367579
MD,"(-1,4]",355952.36,0,00to04,5938877.58,0.06313063431315766,0.06083599307228789,0.06112839257137679,0.05992775935265261,0,0,0,0
MD,"(4,9]",401290.43,0,05to09,5938877.58,0.06354285888479051,0.06258332223183882,0.06337821407468149,0.06280715903939868,0,0,0,0
MD,"(9,14]",383544.43,0,10to14,5938877.58,0.06564918788295317,0.0636843191246712,0.06240582726992986,0.0634967898830659,0,0,0,0
MD,"(14,19]",387336.17,31.997539767793956,15to19,5938877.58,0.07036240428768979,0.06235994835492945,0.062455371538265345,0.06404650429178912,13370930.503221981,11850228.031280512,11868361.248382697,12170723.364688164
MD,"(19,24]",390835.61,618.6871520664915,20to24,5938877.58,0.06818991151374405,0.0629457573204095,0.06209287959225559,0.06161389822440336,250550686.69106972,231282052.8846012,228148318.05918777,226388393.34358793
MD,"(24,29]",408002.82,998.7316092441713,25to29,5938877.58,0.06816393097351509,0.07230099772014403,0.06516007151624928,0.06608301555614358,404303774.976455,428842144.15650624,386486848.9170824,391961148.2142617
MD,"(29,34]",401599.16,1326.7610440893352,30to34,5938877.58,0.06382448794087245,0.07202778664573485,0.0676111918264949,0.06753644255219744,502903228.54706764,567540886.2315781,532740453.5851355,532151468.81473565
MD,"(34,39]",360405.05,1715.087617862014,35to39,5938877.58,0.06536859804848039,0.06771523475766333,0.07303789310797056,0.06665454218835423,665824628.5420533,689726755.2796667,743941731.9619141,678922863.854096
MD,"(39,44]",382582.51,1681.6535476404813,40to44,5938877.58,0.07242733762508764,0.06032927433274626,0.06923297877811559,0.06580756039046974,723341566.0621153,602516580.1500336,691439074.45192,657228960.1196288
MD,"(44,49]",338428.77,2366.70569436505,45to49,5938877.58,0.07994818441056736,0.06004142103577837,0.0632470634325116,0.06907906735966673,1123717733.0143564,843916719.6943548,888973868.0645139,970946038.9183071
MD,"(49,54]",512012.57,2387.603361850608,50to54,5938877.58,0.07631679770096468,0.06527636145773233,0.05529090580804844,0.06425144100151654,1082148081.0632317,925598183.0770924,784007576.6133881,911065134.8053049
MD,"(54,59]",423317.43,1715.560621215077,55to59,5938877.58,0.0654690561373657,0.06927299284155627,0.052902779933705825,0.05643027265463161,667031773.7514429,705788200.0196122,539000211.9707041,574940087.4684892
MD,"(59,64]",395221.92,1796.5050022717362,60to64,5938877.58,0.05504046728946063,0.06305725565219333,0.05484575905347892,0.047041923228857134,587239034.9660264,672771939.9993289,585161649.3218145,501900782.4657347
MD,"(64,69]",303592.7,1098.6730791636624,65to69,5938877.58,0.03924724329147811,0.051910083770435225,0.05498148680861916,0.04290144987770215,256083745.8097329,338707322.6647871,358747874.0244878,279927023.24996114
MD,"(69,74]",194015.36,670.7085588209615,70to74,5938877.58,0.02767118058346058,0.04085657495824575,0.046854551880420335,0.04163904126311674,110221396.71417573,162742198.26915967,186633675.9684027,165858961.89059365
MD,"(74,79]",115208.83,491.92043779222473,75to79,5938877.58,0.02157753147455847,0.02799075316458745,0.03705902895439423,0.04010511191277901,63037792.805780955,81773733.04019833,108266295.03773409,117165290.11630848
MD,"(79,84]",92498.48,156.08617764172988,80to84,5938877.58,0.017074411038473368,0.017305044631906328,0.025576662366394023,0.02996916546322204,15827581.215012122,16041373.182579553,23708970.101567872,27780718.131153423
MD,"(84,1e+09]",93032.98,115.5380886926335,85+,5938877.58,0.01699577660338038,0.01950687892713956,0.02273894148708806,0.03060885576003337,11661933.644187141,13384968.098971585,15602701.362215597,21002773.402364396
ME,"(-1,4]",117289.38,0,00to04,2641534.59,0.05233517093621388,0.04619835675692672,0.044865155081974945,0.0434196065236988,0,0,0,0
ME,"(4,9]",146354.29,0,05to09,2641534.59,0.055795073778889925,0.050557930454323864,0.04967093141844635,0.04841775926437079,0,0,0,0
ME,"(9,14]",157576.5,0,10to14,2641534.59,0.05948157165107979,0.05646010098701777,0.051780052540175474,0.0525997280807622,0,0,0,0
ME,"(14,19]",150370.54,41.978032912031836,15to19,2641534.59,0.06648042211416927,0.05693815839327888,0.05360247007851762,0.055085359239391674,7371776.40437225,6313668.8848207975,5943786.329489425,6108218.608629554
ME,"(19,24]",130477.17,277.7604384608434,20to24,2641534.59,0.05995809873972512,0.04935328133079847,0.0486702080875336,0.04668984223788999,43992084.822523594,36211183.88024973,35710003.61120636,34256981.846534744
ME,"(24,29]",136613.11,603.1640969939855,25to29,2641534.59,0.05471479514981244,0.05331630861843159,0.047441419591616595,0.04671726719538723,87175924.56228685,84947745.58387303,75587409.29437152,74433632.6149114
ME,"(29,34]",149035.97,1083.8618386082903,30to34,2641534.59,0.05415922328342973,0.059821944421874204,0.05115836540572831,0.05277183516147786,155061026.60408565,171273728.7047915,146469394.83761412,151088853.1967541
ME,"(34,39]",183723.37,1430.9129682701769,35to39,2641534.59,0.06015307585814399,0.05826374361033223,0.058985007138505324,0.054900665171387725,227366963.1204378,220225653.56340852,222951889.8476009,207513869.16186142
ME,"(39,44]",157417.27,1580.3625463717547,40to44,2641534.59,0.06886004632776783,0.05567529751634834,0.0638908401455626,0.05715221950427938,287461932.71046495,232421113.28388423,266717572.38322708,238586645.71893916
ME,"(44,49]",192371.36,1784.3887252358147,45to49,2641534.59,0.0810163803363694,0.06017540780369212,0.060554656296190584,0.06412526327634954,381872696.8344753,283638261.3701452,285425858.4461872,302256002.06884915
ME,"(49,54]",228137.27,1917.9756850273961,50to54,2641534.59,0.08352849865360396,0.06810252256732308,0.057206633298568066,0.06866901366275878,423188711.6374222,345034560.04928964,289831636.3033413,347904630.0337352
ME,"(54,59]",216201.32,1808.7444238338137,55to59,2641534.59,0.07711834358280618,0.0795814191472125,0.06141095352487778,0.06464169105988722,368460723.10621053,380228955.6869831,293412997.3645238,308849012.1051382
ME,"(59,64]",159015.23,1295.5589939694455,60to64,2641534.59,0.06749671211364983,0.08096300069292392,0.06858088324908478,0.060259376276336,230991560.96227247,277076754.17964536,234701880.696109,206223487.82332566
ME,"(64,69]",170972.05,978.2948875136609,65to69,2641534.59,0.04894302076016986,0.07509394280817512,0.0775703539320121,0.06116047943990776,126478543.70549223,194057750.82871178,200457291.92148137,158050897.7938775
ME,"(69,74]",121558.45,1014.0503962506926,70to74,2641534.59,0.03586148644833746,0.060152105481832294,0.07222568840564891,0.06250994476437505,96060341.90314744,161126389.08884043,193467282.3010791,167442213.3913277
ME,"(74,79]",104107.4,341.74783921575226,75to79,2641534.59,0.02927969128873853,0.039304223022917056,0.060365698643259705,0.06371211815484258,26431911.573161107,35481444.703384556,54494454.63260125,57515397.16046458
ME,"(79,84]",73508.47,71.89942390285091,80to84,2641534.59,0.02288459236608121,0.024616190996527947,0.041331415410791134,0.05070631869124771,4346351.976981066,4675225.526939285,7849861.435520938,9630388.208958775
ME,"(84,1e+09]",46805.44,391.78676308843586,85+,2641534.59,0.021933796611011615,0.025426065390063868,0.030689267751506176,0.04646151229564964,22699687.207350127,26313900.028521378,31760884.398466107,48083868.69796257
MI,"(-1,4]",1277372.33,0,00to04,19768472.61,0.06033060694238155,0.057696420240642254,0.05739907379132313,0.0560155845199728,0,0,0,0
MI,"(4,9]",1136014.7,0,05to09,19768472.61,0.06452926249843176,0.0617124225732094,0.06124783811009365,0.060999522989985996,0,0,0,0
MI,"(9,14]",1196334.43,0,10to14,19768472.61,0.06831653115653746,0.062007068802665453,0.06067191095823493,0.06178771688896916,0,0,0,0
MI,"(14,19]",1137102.11,107.2256230967595,15to19,19768472.61,0.07483062920138735,0.06517908812550535,0.06377632236873478,0.0647941949853108,158617496.45089924,138159252.2975675,135185828.2488776,137343399.39147362
MI,"(19,24]",1514104.36,467.02839306842094,20to24,19768472.61,0.06769489783116342,0.06321378171738187,0.058703293285012496,0.05879865554967477,624988946.9032758,583617320.2278258,541974515.4422011,542854941.6378981
MI,"(24,29]",1209220.75,1003.8383920081505,25to29,19768472.61,0.059652415506837565,0.0653973749435347,0.05828066487505593,0.05837597501300345,1183763516.489083,1297768512.3822036,1156542014.4287379,1158433382.3322031
MI,"(29,34]",1177568.45,1104.5537546750425,30to34,19768472.61,0.05813303600697719,0.06377258052659816,0.060929150694123135,0.057920763205832004,1269354643.9733145,1392496019.6450746,1330408760.651217,1264719595.050521
MI,"(34,39]",1185512.18,1468.7648736230783,35to39,19768472.61,0.061970387428113526,0.05828039341142091,0.06537174151008159,0.059636575088309954,1799324958.7566812,1692185103.6186163,1898084084.6432748,1731562161.6153188
MI,"(39,44]",1251216.52,1821.6707475228825,40to44,19768472.61,0.06733157015026853,0.056090157018084855,0.0629553931242763,0.061571896623471706,2424720822.1791406,2019899006.3282433,2267127474.321902,2217305484.9426823
MI,"(44,49]",1385513.45,1666.3325776319818,45to49,19768472.61,0.07533469450526324,0.05934066465753075,0.0570986668132516,0.0655619716823528,2481588865.472088,1954731928.6408355,1880878614.1313186,2159667069.6521664
MI,"(49,54]",1395341.63,1803.5908271045348,50to54,19768472.61,0.07744636591377266,0.06382065321459954,0.05439568582854753,0.062498443130327354,2761290997.197134,2275476622.7885027,1939436612.583791,2228334232.580433
MI,"(54,59]",1426838.42,1734.14336207385,55to59,19768472.61,0.06912291422998004,0.06954040919421003,0.05604410202913583,0.055202905229813526,2369627890.9427986,2383940188.428926,1921268348.8608537,1892430973.8796148
MI,"(59,64]",1338097.73,1232.150739539996,60to64,19768472.61,0.05755076065093427,0.06878920817669266,0.05799837288061707,0.0506031415216604,1401806358.037867,1675549520.0377128,1412709179.5194223,1232578070.5489593
MI,"(64,69]",1058968.19,863.3448539182938,65to69,19768472.61,0.04235534681554569,0.060829487788227124,0.061258483370700646,0.050442878400654374,722879089.4358119,1038177421.4881716,1045499092.9971067,860909064.5765411
MI,"(69,74]",833177.14,381.06168733472447,70to74,19768472.61,0.03096875240296085,0.0481537962579544,0.05761514403774855,0.04963329394285176,233287845.0089507,362742909.75132173,434015313.8090767,373887976.9504911
MI,"(74,79]",492665.16,375.00711736914786,75to79,19768472.61,0.02469586103905039,0.0328643551980764,0.047246311818336106,0.04861395333514326,183078269.39478412,243633913.59083635,350251930.44736665,360390691.8233555
MI,"(79,84]",400826.42,255.50765363099072,80to84,19768472.61,0.02032196640104253,0.02077479947586375,0.0323355714458494,0.03953007227691062,102646172.06967936,104933430.14301997,163326843.72668755,199666239.02372319
MI,"(84,1e+09]",352598.64,41.919062957389734,85+,19768472.61,0.01941400131935198,0.02253733867780229,0.026672273058877306,0.03801245561575521,16087914.004640335,18676148.238463204,22102668.492752854,31500003.888528123
MN,"(-1,4]",696389.77,0,00to04,10881506.33,0.06702658879980392,0.06178187929888483,0.060540381274708656,0.05981830839283349,0,0,0,0
MN,"(4,9]",684668.67,0,05to09,10881506.33,0.06703262206761973,0.062281011302296366,0.06273395245539069,0.061505512368610814,0,0,0,0
MN,"(9,14]",726214.5,0,10to14,10881506.33,0.06643042652375364,0.0674858554197101,0.0634293766625916,0.0634078500504599,0,0,0,0
MN,"(14,19]",754890.63,58.34702334543482,15to19,10881506.33,0.06935033960698916,0.06543797301743534,0.0619959009143957,0.06370573304530974,44030773.611052334,41546798.35492066,39361414.71612759,40446993.127074435
MN,"(19,24]",555021.22,332.2181662330496,20to24,10881506.33,0.06705430412383283,0.060612451038406526,0.06278721958426607,0.06020291016473866,242403594.5382721,219116076.10379496,226977938.5105924,217635571.88882166
MN,"(24,29]",760687.16,1287.1174078098675,25to29,10881506.33,0.07026607653765843,0.06623417509416217,0.06372752719194998,0.061592630376516536,984130943.8815175,927661034.5206518,892553484.9385911,862652597.8876948
MN,"(29,34]",740172.03,1235.2153436447468,30to34,10881506.33,0.06465023543884953,0.06747667708646035,0.06219458336516895,0.06572498800082142,868964046.0320688,906954258.3384813,835957617.7165699,883409799.0659893
MN,"(34,39]",740585.77,1755.9538583874219,35to39,10881506.33,0.061876817639766775,0.0682911880288114,0.06563942747319598,0.06442853656541649,1182306530.098078,1304868618.562067,1254200307.8643026,1231063303.0519543
MN,"(39,44]",741394.89,2031.092134786726,40to44,10881506.33,0.06653638578976889,0.06064510135390215,0.06454208512760339,0.06068906052569654,1470543412.5601816,1340338120.8863091,1426466691.7313979,1341309677.5727227
MN,"(44,49]",640764.93,1621.4475173590101,45to49,10881506.33,0.07658535895586759,0.05689303703462585,0.06402646214301051,0.06278099128788515,1351256099.5422113,1003808878.9114329,1129669543.6618176,1107694715.6694334
MN,"(49,54]",735233.65,2347.751008464098,50to54,10881506.33,0.07573542235231456,0.06030869770218227,0.056050586208154396,0.06085495870091443,1934817943.9360209,1540710368.614314,1431928107.0247533,1554665735.1996183
MN,"(54,59]",804361.03,1847.597928786418,55to59,10881506.33,0.06591137695197424,0.06772355423912792,0.051299932879896995,0.0588959907135328,1325125069.5527215,1361558257.0346203,1031367121.5677323,1184083194.7345462
MN,"(59,64]",591574.64,2291.3810787272423,60to64,10881506.33,0.05274867197405695,0.06492256603675897,0.05271573480795865,0.04998146948500114,1315218386.7694628,1618758337.8363645,1314397142.085201,1246221851.7418056
MN,"(64,69]",637400.87,1404.5744165416654,65to69,10881506.33,0.038192470670305484,0.055614056789379016,0.05720063008520384,0.044270947207491904,583729345.0417459,849998870.8512378,874247875.2905502,676632083.8703746
MN,"(69,74]",375984.95,1422.4933964905242,70to74,10881506.33,0.028631060959572394,0.043150365463225177,0.05316251323156306,0.04410532621233287,443176496.27443063,667918936.2195029,822895678.9402559,682700650.3678797
MN,"(74,79]",271904.18,983.7526849645342,75to79,10881506.33,0.023023327064390992,0.029659162312136507,0.04323172668924802,0.04543178133930572,246458064.06209382,317492763.0880152,462783143.2049136,486334092.56890255
MN,"(79,84]",210657.89,383.5572189250542,80to84,10881506.33,0.018838124596407376,0.019620658716269175,0.02960039449889799,0.0372614260197266,78624309.62340958,81890356.86797607,123542583.55952626,155517279.93897384
MN,"(84,1e+09]",213599.55,458.91747563138597,85+,10881506.33,0.020110389947067504,0.02186159006622593,0.025121565406795464,0.03534157954340584,100425524.08027683,109170515.60947257,125449898.2036034,176485719.90961647
MO,"(-1,4]",767033.36,0,00to04,11924017.91,0.06515975232291193,0.06068729445391694,0.05961818058336802,0.05889412399666889,0,0,0,0
MO,"(4,9]",799562.37,0,05to09,11924017.91,0.0651974886319369,0.0617033376287271,0.06164698634617333,0.06071093068267536,0,0,0,0
MO,"(9,14]",715260.24,0,10to14,11924017.91,0.0662764799103412,0.06604177628318104,0.06286115833581056,0.06317098421737953,0,0,0,0
MO,"(14,19]",859061.15,38.53990399629875,15to19,11924017.91,0.07076159051529599,0.06500051198842981,0.06286947718135844,0.06425358518198186,32518524.691397734,29871018.142142273,28891700.019311234,29527767.550666466
MO,"(19,24]",681153.12,382.9081293153293,20to24,11924017.91,0.0690088558434591,0.062229261309667716,0.06337226647446256,0.06170455086229163,315080868.0771034,284126572.3594148,289345309.2177264,281730847.61905086
MO,"(24,29]",735249.33,938.7117660193447,25to29,11924017.91,0.0673307589155787,0.06468138815899514,0.060721683761587285,0.06007879300870388,753647721.9492836,723992743.0442966,679670916.7829783,672474901.7791919
MO,"(29,34]",808671.73,1452.2684959019155,30to34,11924017.91,0.062152702813041465,0.06553802018259092,0.0603988151211813,0.06291980020424848,1076290620.0366962,1134913739.640255,1045918765.138846,1089574350.0989952
MO,"(34,39]",810749.54,1548.3719962057949,35to39,11924017.91,0.06145842151690946,0.06456958296029307,0.06339267614105902,0.060877650329625534,1134695492.1086726,1192136291.56133,1170407278.198216,1123972820.8800216
MO,"(39,44]",763257.43,1601.2818254197798,40to44,11924017.91,0.06354159935494288,0.05868566233412865,0.06324272741874663,0.059621104097029295,1213245072.1453366,1120527203.521328,1207538497.1224585,1138388260.2249608
MO,"(44,49]",812376.37,1741.907155835712,45to49,11924017.91,0.07426472221150801,0.05744502329655423,0.06167998676688063,0.06194549083787719,1542517798.3549173,1193163701.7301981,1281126146.5334873,1286640807.3691058
MO,"(49,54]",782863.6,1548.5841371629874,50to54,11924017.91,0.07410442638556122,0.05895011595468331,0.055642138706634606,0.0613390036410302,1368363798.2489278,1088534228.1076245,1027451287.014339,1132645863.370436
MO,"(54,59]",799219.57,1716.3338661310183,55to59,11924017.91,0.0651176746686009,0.06764275629542406,0.05347323112123256,0.05873305768874667,1332672006.5522711,1384349306.3860338,1094361532.0700068,1202007016.3647025
MO,"(59,64]",733241.7,1161.825121427082,60to64,11924017.91,0.05565153824716848,0.06576911659304956,0.053469707033766356,0.051627521644182384,770975461.1988732,911140582.902913,740749192.905267,715228249.9972676
MO,"(64,69]",655957,1326.9104251108074,65to69,11924017.91,0.042921378069894656,0.0596726963884206,0.06204902382526881,0.05011768841096172,679106493.6522645,944147588.7639393,981746087.8330915,792967261.9388121
MO,"(69,74]",457196.44,928.0860678765347,70to74,11924017.91,0.032299108003821055,0.04722322309445306,0.05586468310865707,0.04640492580717707,357438559.8318143,522596501.7826778,618227347.7477082,513540802.66418797
MO,"(74,79]",349490.12,893.9033773593657,75to79,11924017.91,0.02592634707352419,0.03316700480843669,0.04615780388759213,0.049039425707971915,276346856.2751672,353524446.960547,491992333.54118264,522707309.65322745
MO,"(79,84]",186169.06,393.4204757545104,80to84,11924017.91,0.019828927619254668,0.020636127903577696,0.030201616349272566,0.03650504159610326,93020529.30337515,96807229.17657715,141680397.07295084,171250728.06327036
MO,"(84,1e+09]",207505.78,507.3994548711366,85+,11924017.91,0.018998227896249196,0.020357100365470372,0.023337837836948063,0.032056322085345215,114943841.90741634,123165346.7302602,141199524.36830643,193948448.14123964
MS,"(-1,4]",364614.16,0,00to04,5913913.22,0.07109365863949581,0.06513442223176726,0.06338208355366068,0.06280903667744832,0,0,0,0
MS,"(4,9]",434179.7,0,05to09,5913913.22,0.06931291340233216,0.0660717377302014,0.06508185790920731,0.06391821161819157,0,0,0,0
MS,"(9,14]",394368.67,0,10to14,5913913.22,0.07018104355580179,0.0717395671637697,0.06726232440189943,0.06688643969531655,0,0,0,0
MS,"(14,19]",404017.24,17.491286297609477,15to19,5913913.22,0.07569818592476588,0.06985100622533984,0.06814086788575811,0.06859021048777118,7830367.90827864,7225524.242436649,7048624.199068549,7095105.073710942
MS,"(19,24]",425283.25,294.57127183993254,20to24,5913913.22,0.07107276420257223,0.06498341003112285,0.06797901170769376,0.0651325718690983,123813654.90956892,113205580.1503394,118424124.7840101,113465430.35512573
MS,"(24,29]",351762.52999999997,631.8692095565722,25to29,5913913.22,0.0670920369615849,0.061345316184398986,0.05792979912796396,0.057749373669868306,250710843.53298134,229236384.28498244,216473212.95944333,215798995.55835465
MS,"(29,34]",373170.69,705.7817501362179,30to34,5913913.22,0.06341495307008364,0.06191034824990717,0.057928989974885395,0.06192678977070986,264689703.32869875,258409585.08845806,241791666.29103926,258478210.8786361
MS,"(34,39]",378167.23,1113.168190088549,35to39,5913913.22,0.0631443364112187,0.06479629379687046,0.060630900183089725,0.05850929851965916,415690537.33972955,426565670.2864417,399144134.0418014,385177248.2430676
MS,"(39,44]",402091.89,1133.270410529767,40to44,5913913.22,0.06321544489816827,0.06116951474493184,0.06111390369548516,0.05843633856972444,423673885.59897405,409961933.09935796,409589224.35010743,391644014.5583747
MS,"(44,49]",362901.61,1043.914126223992,45to49,5913913.22,0.07022182140850747,0.060111980271823115,0.06312628273903974,0.060362098292641636,433522669.154344,371108376.4688114,389717527.08631384,372652509.47211325
MS,"(49,54]",406654.09,948.2395305724331,50to54,5913913.22,0.07030202908573022,0.060067171305532116,0.05948157172840624,0.06072921783450055,394240161.2989293,336845061.4047796,333561132.4094848,340557690.09789497
MS,"(54,59]",420822.36,1111.6113208415543,55to59,5913913.22,0.06287506778054236,0.06545443596299717,0.057340496441324905,0.06153481387952119,413338990.7837907,430295687.2778123,376954868.8651025,404528197.97835433
MS,"(59,64]",379553,703.5111395355326,60to64,5913913.22,0.05417590487234679,0.06384820258886532,0.05582791582622688,0.056494599200408745,225399059.63474187,265640691.31486815,232272257.5331111,235045996.263803
MS,"(64,69]",290525.14,362.73788887811907,65to69,5913913.22,0.040617100344185295,0.05645828482004648,0.058833566698174536,0.05266092562939665,87131819.76023209,121114334.97778927,126209790.60438542,112968238.5366156
MS,"(69,74]",194630.61,163.01765928735463,70to74,5913913.22,0.031660464051963794,0.044437193387871055,0.052423498725377375,0.04683490983096984,30522976.09221373,42840666.806301475,50540042.48448912,45152238.78921663
MS,"(74,79]",146276.68,74.16117537498116,75to79,5913913.22,0.02354870442695827,0.029467940706085327,0.04100203674808818,0.04365599337351941,10328055.675108228,12924130.63263154,17982786.256483115,19146765.86613829
MS,"(79,84]",96996.54,85.08196345859346,80to84,5913913.22,0.017424275359022034,0.018845105203520448,0.02647675705411033,0.03191428493590121,8767326.43160774,9482241.617107151,13322239.643301118,16058226.129875153
MS,"(84,1e+09]",87897.83,15.417407357610534,85+,5913913.22,0.01494929560472039,0.014308069394949413,0.016038135599608355,0.02185488614535307,1363035.0525991963,1304569.836332606,1462312.4445878596,1992667.5259050068
MT,"(-1,4]",127417.28,0,00to04,2027127.85,0.06309081629043424,0.05694070119673542,0.05497607983247773,0.054076557829267714,0,0,0,0
MT,"(4,9]",121436.96,0,05to09,2027127.85,0.06141507860705568,0.0580947753706333,0.05838173706410065,0.056083409279844204,0,0,0,0
MT,"(9,14]",124251.27,0,10to14,2027127.85,0.0617779192755315,0.06559408518136856,0.06118938372624296,0.06100702332831106,0,0,0,0
MT,"(14,19]",131683.49,57.599924450210125,15to19,2027127.85,0.06743782942445789,0.06061206368173474,0.0592619408704081,0.061499078062025765,7874203.556942657,7077210.69182658,6919567.097215245,7180780.629470714
MT,"(19,24]",140606.3,551.3772439761946,20to24,2027127.85,0.06785625849618208,0.053358190077258644,0.058558133796445255,0.05640939293079284,75843765.73644897,59639098.264874384,65451138.6281505,63049464.818622
MT,"(24,29]",137557.32,1057.4842973307418,25to29,2027127.85,0.06480900329992975,0.0552301777643922,0.05130818637504945,0.05180316114895886,138928200.35642672,118394494.76892142,109987094.9048445,111048150.48446545
MT,"(29,34]",120658.39,1253.2023806470481,30to34,2027127.85,0.05936942536751515,0.06483257851128592,0.0526937625526613,0.05971702263100813,150822174.14063722,164700776.29496443,133863310.66278772,151705210.73196042
MT,"(34,39]",116556.72,1538.35849749727,35to39,2027127.85,0.05616955473688998,0.06710359118611815,0.05910736469732803,0.056702814744661975,175161911.65905657,209259150.55596316,184323323.2310693,176824855.985573
MT,"(39,44]",113807.76,1488.6804722017198,40to44,2027127.85,0.05798375807926906,0.06014643696926813,0.06788832438487875,0.056978866267077474,174980233.42162147,181506648.22334418,204869695.2555061,171947725.53173316
